REGION TYPE,REGION,YEAR,WEEK,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
State,oh,2017,31,0.536285,0.536285,,,0,,,,47,28,8764
State,oh,2017,32,0.540541,0.540541,,,0,,,,47,27,8695
State,oh,2017,33,0.433075,0.433075,,,0,,,,43,36,9929
State,oh,2017,34,0.486665,0.486665,,,0,,,,50,37,10274
State,oh,2017,35,0.726922,0.726922,,,0,,,,83,36,11418
State,oh,2017,36,0.767855,0.767855,,,0,,,,73,36,9507
State,oh,2017,37,0.761399,0.761399,,,0,,,,86,36,11295
State,oh,2017,38,0.897013,0.897013,,,0,,,,106,38,11817
State,oh,2017,39,1.14113,1.14113,,,0,,,,117,36,10253
State,oh,2017,40,0.500781,0.500781,,,0,,,,93,57,18571
State,oh,2017,41,0.623098,0.623098,,,0,,,,129,63,20703
State,oh,2017,42,0.684592,0.684592,,,0,,,,138,64,20158
State,oh,2017,43,0.7415,0.7415,,,0,,,,152,64,20499
State,oh,2017,44,0.728745,0.728745,,,0,,,,162,64,22230
State,oh,2017,45,0.863189,0.863189,,,0,,,,186,68,21548
State,oh,2017,46,0.910986,0.910986,,,0,,,,201,60,22064
State,oh,2017,47,1.03946,1.03946,,,0,,,,147,63,14142
State,oh,2017,48,1.06059,1.06059,,,0,,,,237,62,22346
State,oh,2017,49,1.34996,1.34996,,,0,,,,289,62,21408
State,oh,2017,50,1.25287,1.25287,,,0,,,,262,67,20912
State,oh,2017,51,1.88083,1.88083,,,0,,,,363,51,19300
State,oh,2017,52,3.29235,3.29235,,,0,,,,474,47,14397
State,ok,2010,40,0.624179,0.624179,,,0,,,,19,17,3044
State,ok,2010,41,0.958678,0.958678,,,0,,,,29,17,3025
State,ok,2010,42,2.07039,2.07039,,,0,,,,70,18,3381
State,ok,2010,43,1.67073,1.67073,,,0,,,,48,18,2873
State,ok,2010,44,1.62845,1.62845,,,0,,,,49,15,3009
State,ok,2010,45,2.57453,2.57453,,,0,,,,76,16,2952
State,ok,2010,46,3.35068,3.35068,,,0,,,,103,16,3074
State,ok,2010,47,2.6523,2.6523,,,0,,,,64,16,2413
State,ok,2010,48,2.14477,2.14477,,,0,,,,64,16,2984
State,ok,2010,49,2.33623,2.33623,,,0,,,,51,15,2183
State,ok,2010,50,3.40386,3.40386,,,0,,,,111,17,3261
State,ok,2010,51,4.09441,4.09441,,,0,,,,85,17,2076
State,ok,2010,52,4.9101,4.9101,,,0,,,,142,17,2892
State,ok,2011,1,3.02847,3.02847,,,0,,,,100,17,3302
State,ok,2011,2,5.76184,5.76184,,,0,,,,180,18,3124
State,ok,2011,3,10.3386,10.3386,,,0,,,,345,15,3337
State,ok,2011,4,14.4065,14.4065,,,0,,,,511,15,3547
State,ok,2011,5,12.8354,12.8354,,,0,,,,287,17,2236
State,ok,2011,6,7.32127,7.32127,,,0,,,,170,14,2322
State,ok,2011,7,7.16321,7.16321,,,0,,,,176,17,2457
State,ok,2011,8,5.65058,5.65058,,,0,,,,185,17,3274
State,ok,2011,9,4.77424,4.77424,,,0,,,,129,15,2702
State,ok,2011,10,3.57379,3.57379,,,0,,,,108,15,3022
State,ok,2011,11,3.2034,3.2034,,,0,,,,83,15,2591
State,ok,2011,12,1.86879,1.86879,,,0,,,,47,16,2515
State,ok,2011,13,1.21359,1.21359,,,0,,,,25,16,2060
State,ok,2011,14,1.56685,1.56685,,,0,,,,45,16,2872
State,ok,2011,15,0.674252,0.674252,,,0,,,,16,16,2373
State,ok,2011,16,0.592969,0.592969,,,0,,,,14,14,2361
State,ok,2011,17,0.293686,0.293686,,,0,,,,8,17,2724
State,ok,2011,18,0.310421,0.310421,,,0,,,,7,15,2255
State,ok,2011,19,0.387973,0.387973,,,0,,,,8,16,2062
State,ok,2011,20,0.215703,0.215703,,,0,,,,5,16,2318
State,ok,2011,21,0.229226,0.229226,,,0,,,,4,16,1745
State,ok,2011,22,0.047824,0.047824,,,0,,,,1,15,2091
State,ok,2011,23,0.195886,0.195886,,,0,,,,4,15,2042
State,ok,2011,24,0.297619,0.297619,,,0,,,,5,13,1680
State,ok,2011,25,0.0,0.0,,,0,,,,0,15,2048
State,ok,2011,26,0.175336,0.175336,,,0,,,,3,15,1711
State,ok,2011,27,0.172414,0.172414,,,0,,,,3,15,1740
State,ok,2011,28,0.106157,0.106157,,,0,,,,2,14,1884
State,ok,2011,29,0.102934,0.102934,,,0,,,,2,15,1943
State,ok,2011,30,0.101317,0.101317,,,0,,,,2,15,1974
State,ok,2011,31,0.0507099,0.0507099,,,0,,,,1,12,1972
State,ok,2011,32,0.0,0.0,,,0,,,,0,0,0
State,ok,2011,33,0.30722,0.30722,,,0,,,,6,15,1953
State,ok,2011,34,0.326397,0.326397,,,0,,,,8,16,2451
State,ok,2011,35,0.285225,0.285225,,,0,,,,5,16,1753
State,ok,2011,36,0.40783,0.40783,,,0,,,,10,17,2452
State,ok,2011,37,0.865426,0.865426,,,0,,,,20,17,2311
State,ok,2011,38,0.316313,0.316313,,,0,,,,7,16,2213
State,ok,2011,39,0.625782,0.625782,,,0,,,,10,14,1598
State,ok,2011,40,1.56483,1.56483,,,0,,,,42,19,2684
State,ok,2011,41,1.04128,1.04128,,,0,,,,28,18,2689
State,ok,2011,42,1.2191,1.2191,,,0,,,,36,20,2953
State,ok,2011,43,0.785855,0.785855,,,0,,,,16,16,2036
State,ok,2011,44,1.14192,1.14192,,,0,,,,28,19,2452
State,ok,2011,45,1.6163,1.6163,,,0,,,,23,12,1423
State,ok,2011,46,2.19328,2.19328,,,0,,,,64,18,2918
State,ok,2011,47,1.00604,1.00604,,,0,,,,15,17,1491
State,ok,2011,48,2.05744,2.05744,,,0,,,,48,17,2333
State,ok,2011,49,1.68188,1.68188,,,0,,,,35,17,2081
State,ok,2011,50,0.958606,0.958606,,,0,,,,22,17,2295
State,ok,2011,51,1.4556,1.4556,,,0,,,,20,18,1374
State,ok,2011,52,1.26582,1.26582,,,0,,,,13,15,1027
State,ok,2012,1,1.75579,1.75579,,,0,,,,44,18,2506
State,ok,2012,2,1.22227,1.22227,,,0,,,,27,16,2209
State,ok,2012,3,1.18125,1.18125,,,0,,,,32,17,2709
State,ok,2012,4,3.34881,3.34881,,,0,,,,137,20,4091
State,ok,2012,5,3.20573,3.20573,,,0,,,,103,17,3213
State,ok,2012,6,3.14499,3.14499,,,0,,,,118,20,3752
State,ok,2012,7,4.30293,4.30293,,,0,,,,175,19,4067
State,ok,2012,8,5.80408,5.80408,,,0,,,,253,20,4359
State,ok,2012,9,6.02966,6.02966,,,0,,,,248,18,4113
State,ok,2012,10,6.85728,6.85728,,,0,,,,295,19,4302
State,ok,2012,11,8.18255,8.18255,,,0,,,,303,17,3703
State,ok,2012,12,3.92518,3.92518,,,0,,,,128,19,3261
State,ok,2012,13,2.28607,2.28607,,,0,,,,74,17,3237
State,ok,2012,14,1.98482,1.98482,,,0,,,,68,16,3426
State,ok,2012,15,1.07081,1.07081,,,0,,,,31,18,2895
State,ok,2012,16,1.72618,1.72618,,,0,,,,73,21,4229
State,ok,2012,17,2.0202,2.0202,,,0,,,,60,17,2970
State,ok,2012,18,1.32064,1.32064,,,0,,,,43,17,3256
State,ok,2012,19,1.64096,1.64096,,,0,,,,50,16,3047
State,ok,2012,20,0.443262,0.443262,,,0,,,,15,17,3384
State,ok,2012,21,1.50404,1.50404,,,0,,,,41,15,2726
State,ok,2012,22,0.356189,0.356189,,,0,,,,8,17,2246
State,ok,2012,23,1.11607,1.11607,,,0,,,,40,18,3584
State,ok,2012,24,0.195122,0.195122,,,0,,,,4,14,2050
State,ok,2012,25,1.45081,1.45081,,,0,,,,41,17,2826
State,ok,2012,26,0.801974,0.801974,,,0,,,,26,17,3242
State,ok,2012,27,0.834671,0.834671,,,0,,,,26,17,3115
State,ok,2012,28,0.902201,0.902201,,,0,,,,25,15,2771
State,ok,2012,29,0.0,0.0,,,0,,,,0,15,1705
State,ok,2012,30,0.315209,0.315209,,,0,,,,8,16,2538
State,ok,2012,31,0.407095,0.407095,,,0,,,,14,18,3439
State,ok,2012,32,0.0,0.0,,,0,,,,0,17,2784
State,ok,2012,33,0.0329056,0.0329056,,,0,,,,1,15,3039
State,ok,2012,34,1.32582,1.32582,,,0,,,,40,16,3017
State,ok,2012,35,1.33156,1.33156,,,0,,,,40,16,3004
State,ok,2012,36,1.95429,1.95429,,,0,,,,59,19,3019
State,ok,2012,37,1.35613,1.35613,,,0,,,,46,15,3392
State,ok,2012,38,0.667976,0.667976,,,0,,,,17,15,2545
State,ok,2012,39,1.88631,1.88631,,,0,,,,74,18,3923
State,ok,2012,40,1.79942,1.79942,,,0,,,,75,17,4168
State,ok,2012,41,2.38773,2.38773,,,0,,,,109,20,4565
State,ok,2012,42,1.23648,1.23648,,,0,,,,56,20,4529
State,ok,2012,43,1.80451,1.80451,,,0,,,,72,18,3990
State,ok,2012,44,1.68478,1.68478,,,0,,,,62,18,3680
State,ok,2012,45,1.76421,1.76421,,,0,,,,63,18,3571
State,ok,2012,46,1.68627,1.68627,,,0,,,,43,14,2550
State,ok,2012,47,1.95848,1.95848,,,0,,,,50,18,2553
State,ok,2012,48,2.77162,2.77162,,,0,,,,125,19,4510
State,ok,2012,49,3.04892,3.04892,,,0,,,,134,18,4395
State,ok,2012,50,4.37184,4.37184,,,0,,,,190,19,4346
State,ok,2012,51,4.44115,4.44115,,,0,,,,120,19,2702
State,ok,2012,52,10.4434,10.4434,,,0,,,,285,21,2729
State,ok,2013,1,7.87562,7.87562,,,0,,,,271,19,3441
State,ok,2013,2,8.43243,8.43243,,,0,,,,390,19,4625
State,ok,2013,3,9.74255,9.74255,,,0,,,,386,19,3962
State,ok,2013,4,8.25726,8.25726,,,0,,,,398,20,4820
State,ok,2013,5,8.98551,8.98551,,,0,,,,403,20,4485
State,ok,2013,6,5.18067,5.18067,,,0,,,,238,20,4594
State,ok,2013,7,4.9334,4.9334,,,0,,,,200,21,4054
State,ok,2013,8,4.83708,4.83708,,,0,,,,144,19,2977
State,ok,2013,9,4.42518,4.42518,,,0,,,,194,20,4384
State,ok,2013,10,2.98826,2.98826,,,0,,,,140,21,4685
State,ok,2013,11,3.59468,3.59468,,,0,,,,127,18,3533
State,ok,2013,12,2.84058,2.84058,,,0,,,,98,18,3450
State,ok,2013,13,1.78482,1.78482,,,0,,,,71,20,3978
State,ok,2013,14,1.84182,1.84182,,,0,,,,68,17,3692
State,ok,2013,15,1.14596,1.14596,,,0,,,,38,17,3316
State,ok,2013,16,1.42429,1.42429,,,0,,,,57,19,4002
State,ok,2013,17,1.74512,1.74512,,,0,,,,76,20,4355
State,ok,2013,18,0.911162,0.911162,,,0,,,,24,17,2634
State,ok,2013,19,0.66335,0.66335,,,0,,,,16,15,2412
State,ok,2013,20,0.397702,0.397702,,,0,,,,9,14,2263
State,ok,2013,21,0.322321,0.322321,,,0,,,,4,14,1241
State,ok,2013,22,0.0,0.0,,,0,,,,0,16,2438
State,ok,2013,23,0.102564,0.102564,,,0,,,,3,17,2925
State,ok,2013,24,0.0788644,0.0788644,,,0,,,,2,13,2536
State,ok,2013,25,0.0800641,0.0800641,,,0,,,,2,16,2498
State,ok,2013,26,0.0911162,0.0911162,,,0,,,,2,16,2195
State,ok,2013,27,0.480307,0.480307,,,0,,,,10,17,2082
State,ok,2013,28,0.293974,0.293974,,,0,,,,6,15,2041
State,ok,2013,29,0.2772,0.2772,,,0,,,,4,15,1443
State,ok,2013,30,0.164069,0.164069,,,0,,,,4,15,2438
State,ok,2013,31,0.0495786,0.0495786,,,0,,,,1,17,2017
State,ok,2013,32,0.265722,0.265722,,,0,,,,6,16,2258
State,ok,2013,33,0.162272,0.162272,,,0,,,,4,16,2465
State,ok,2013,34,1.0917,1.0917,,,0,,,,20,13,1832
State,ok,2013,35,0.430866,0.430866,,,0,,,,11,15,2553
State,ok,2013,36,1.62081,1.62081,,,0,,,,43,17,2653
State,ok,2013,37,1.04869,1.04869,,,0,,,,28,16,2670
State,ok,2013,38,0.842171,0.842171,,,0,,,,27,17,3206
State,ok,2013,39,1.02987,1.02987,,,0,,,,30,17,2913
State,ok,2013,40,2.33181,2.33181,,,0,,,,87,20,3731
State,ok,2013,41,1.87829,1.87829,,,0,,,,75,19,3993
State,ok,2013,42,2.11759,2.11759,,,0,,,,85,20,4014
State,ok,2013,43,2.4853,2.4853,,,0,,,,93,19,3742
State,ok,2013,44,2.48809,2.48809,,,0,,,,94,19,3778
State,ok,2013,45,3.53245,3.53245,,,0,,,,123,18,3482
State,ok,2013,46,3.42067,3.42067,,,0,,,,141,20,4122
State,ok,2013,47,3.03972,3.03972,,,0,,,,137,20,4507
State,ok,2013,48,2.54652,2.54652,,,0,,,,78,20,3063
State,ok,2013,49,4.32297,4.32297,,,0,,,,121,16,2799
State,ok,2013,50,4.06279,4.06279,,,0,,,,176,22,4332
State,ok,2013,51,4.68674,4.68674,,,0,,,,193,19,4118
State,ok,2013,52,7.26619,7.26619,,,0,,,,202,20,2780
State,ok,2014,1,6.62417,6.62417,,,0,,,,239,21,3608
State,ok,2014,2,6.94503,6.94503,,,0,,,,331,19,4766
State,ok,2014,3,7.63397,7.63397,,,0,,,,302,19,3956
State,ok,2014,4,7.53382,7.53382,,,0,,,,362,22,4805
State,ok,2014,5,8.74261,8.74261,,,0,,,,340,21,3889
State,ok,2014,6,8.5917,8.5917,,,0,,,,327,21,3806
State,ok,2014,7,3.5958,3.5958,,,0,,,,137,20,3810
State,ok,2014,8,5.38348,5.38348,,,0,,,,219,18,4068
State,ok,2014,9,3.79888,3.79888,,,0,,,,170,19,4475
State,ok,2014,10,3.4255,3.4255,,,0,,,,140,21,4087
State,ok,2014,11,3.00021,3.00021,,,0,,,,142,21,4733
State,ok,2014,12,2.96679,2.96679,,,0,,,,109,19,3674
State,ok,2014,13,2.25514,2.25514,,,0,,,,102,22,4523
State,ok,2014,14,2.32617,2.32617,,,0,,,,92,20,3955
State,ok,2014,15,2.30092,2.30092,,,0,,,,102,22,4433
State,ok,2014,16,1.83402,1.83402,,,0,,,,80,21,4362
State,ok,2014,17,1.90706,1.90706,,,0,,,,71,20,3723
State,ok,2014,18,1.71875,1.71875,,,0,,,,77,22,4480
State,ok,2014,19,1.25837,1.25837,,,0,,,,47,19,3735
State,ok,2014,20,2.18103,2.18103,,,0,,,,80,20,3668
State,ok,2014,21,0.40724,0.40724,,,0,,,,9,18,2210
State,ok,2014,22,0.593178,0.593178,,,0,,,,12,15,2023
State,ok,2014,23,0.414201,0.414201,,,0,,,,7,15,1690
State,ok,2014,24,0.312695,0.312695,,,0,,,,5,15,1599
State,ok,2014,25,0.0761325,0.0761325,,,0,,,,2,17,2627
State,ok,2014,26,0.171527,0.171527,,,0,,,,4,15,2332
State,ok,2014,27,0.243072,0.243072,,,0,,,,5,15,2057
State,ok,2014,28,0.168634,0.168634,,,0,,,,3,15,1779
State,ok,2014,29,0.0563698,0.0563698,,,0,,,,1,14,1774
State,ok,2014,30,0.202737,0.202737,,,0,,,,4,17,1973
State,ok,2014,31,0.110681,0.110681,,,0,,,,2,14,1807
State,ok,2014,32,0.756144,0.756144,,,0,,,,16,14,2116
State,ok,2014,33,0.646987,0.646987,,,0,,,,16,16,2473
State,ok,2014,34,0.191571,0.191571,,,0,,,,4,15,2088
State,ok,2014,35,0.611621,0.611621,,,0,,,,16,16,2616
State,ok,2014,36,1.11562,1.11562,,,0,,,,22,16,1972
State,ok,2014,37,0.694927,0.694927,,,0,,,,20,17,2878
State,ok,2014,38,1.46689,1.46689,,,0,,,,35,15,2386
State,ok,2014,39,1.00074,1.00074,,,0,,,,27,17,2698
State,ok,2014,40,1.85456,1.85456,,,0,,,,38,14,2049
State,ok,2014,41,2.47019,2.47019,,,0,,,,58,17,2348
State,ok,2014,42,1.36633,1.36633,,,0,,,,53,19,3879
State,ok,2014,43,1.07742,1.07742,,,0,,,,43,18,3991
State,ok,2014,44,1.40476,1.40476,,,0,,,,59,18,4200
State,ok,2014,45,1.38249,1.38249,,,0,,,,21,18,1519
State,ok,2014,46,2.13992,2.13992,,,0,,,,78,16,3645
State,ok,2014,47,1.13288,1.13288,,,0,,,,37,18,3266
State,ok,2014,48,2.17319,2.17319,,,0,,,,65,18,2991
State,ok,2014,49,2.54709,2.54709,,,0,,,,119,19,4672
State,ok,2014,50,5.70992,5.70992,,,0,,,,224,18,3923
State,ok,2014,51,4.44392,4.44392,,,0,,,,189,17,4253
State,ok,2014,52,4.94555,4.94555,,,0,,,,109,18,2204
State,ok,2014,53,6.69665,6.69665,,,0,,,,134,17,2001
State,ok,2015,1,5.88416,5.88416,,,0,,,,192,19,3263
State,ok,2015,2,11.0353,11.0353,,,0,,,,356,17,3226
State,ok,2015,3,11.3323,11.3323,,,0,,,,279,17,2462
State,ok,2015,4,10.5877,10.5877,,,0,,,,236,16,2229
State,ok,2015,5,9.63973,9.63973,,,0,,,,297,17,3081
State,ok,2015,6,11.4717,11.4717,,,0,,,,304,17,2650
State,ok,2015,7,8.99183,8.99183,,,0,,,,198,19,2202
State,ok,2015,8,8.48383,8.48383,,,0,,,,202,17,2381
State,ok,2015,9,5.82613,5.82613,,,0,,,,128,17,2197
State,ok,2015,10,7.09603,7.09603,,,0,,,,184,16,2593
State,ok,2015,11,5.73356,5.73356,,,0,,,,136,17,2372
State,ok,2015,12,4.25296,4.25296,,,0,,,,115,17,2704
State,ok,2015,13,3.24472,3.24472,,,0,,,,83,18,2558
State,ok,2015,14,2.7066,2.7066,,,0,,,,75,19,2771
State,ok,2015,15,1.67577,1.67577,,,0,,,,46,17,2745
State,ok,2015,16,1.30879,1.30879,,,0,,,,32,19,2445
State,ok,2015,17,1.23579,1.23579,,,0,,,,25,16,2023
State,ok,2015,18,1.98118,1.98118,,,0,,,,40,19,2019
State,ok,2015,19,1.00287,1.00287,,,0,,,,21,14,2094
State,ok,2015,20,0.432633,0.432633,,,0,,,,7,14,1618
State,ok,2015,21,0.862069,0.862069,,,0,,,,16,15,1856
State,ok,2015,22,0.56391,0.56391,,,0,,,,9,12,1596
State,ok,2015,23,0.21097,0.21097,,,0,,,,3,12,1422
State,ok,2015,24,0.47081,0.47081,,,0,,,,10,15,2124
State,ok,2015,25,0.363471,0.363471,,,0,,,,8,15,2201
State,ok,2015,26,0.562852,0.562852,,,0,,,,6,12,1066
State,ok,2015,27,0.488998,0.488998,,,0,,,,10,15,2045
State,ok,2015,28,0.47138,0.47138,,,0,,,,7,12,1485
State,ok,2015,29,0.399401,0.399401,,,0,,,,8,15,2003
State,ok,2015,30,0.520833,0.520833,,,0,,,,9,15,1728
State,ok,2015,31,0.0,0.0,,,0,,,,0,14,1459
State,ok,2015,32,0.493827,0.493827,,,0,,,,10,14,2025
State,ok,2015,33,0.660905,0.660905,,,0,,,,13,15,1967
State,ok,2015,34,0.420168,0.420168,,,0,,,,9,15,2142
State,ok,2015,35,0.671488,0.671488,,,0,,,,13,15,1936
State,ok,2015,36,0.596421,0.596421,,,0,,,,9,13,1509
State,ok,2015,37,1.45985,1.45985,,,0,,,,36,17,2466
State,ok,2015,38,1.08949,1.08949,,,0,,,,28,17,2570
State,ok,2015,39,1.06336,1.06336,,,0,,,,24,13,2257
State,ok,2015,40,0.937038,0.937038,,,0,,,,57,28,6083
State,ok,2015,41,2.1645,2.1645,,,0,,,,130,28,6006
State,ok,2015,42,2.18176,2.18176,,,0,,,,133,26,6096
State,ok,2015,43,2.18795,2.18795,,,0,,,,122,25,5576
State,ok,2015,44,2.13297,2.13297,,,0,,,,111,25,5204
State,ok,2015,45,3.17486,3.17486,,,0,,,,199,26,6268
State,ok,2015,46,2.25944,2.25944,,,0,,,,143,25,6329
State,ok,2015,47,4.18859,4.18859,,,0,,,,199,27,4751
State,ok,2015,48,2.93651,2.93651,,,0,,,,185,27,6300
State,ok,2015,49,2.80758,2.80758,,,0,,,,157,25,5592
State,ok,2015,50,2.10428,2.10428,,,0,,,,113,24,5370
State,ok,2015,51,3.46522,3.46522,,,0,,,,141,28,4069
State,ok,2015,52,3.75139,3.75139,,,0,,,,169,28,4505
State,ok,2016,1,2.32655,2.32655,,,0,,,,112,22,4814
State,ok,2016,2,2.78759,2.78759,,,0,,,,150,26,5381
State,ok,2016,3,3.67476,3.67476,,,0,,,,221,26,6014
State,ok,2016,4,3.51783,3.51783,,,0,,,,218,25,6197
State,ok,2016,5,3.41487,3.41487,,,0,,,,215,26,6296
State,ok,2016,6,4.41915,4.41915,,,0,,,,264,25,5974
State,ok,2016,7,3.59483,3.59483,,,0,,,,214,24,5953
State,ok,2016,8,3.86364,3.86364,,,0,,,,238,26,6160
State,ok,2016,9,3.16993,3.16993,,,0,,,,183,26,5773
State,ok,2016,10,4.42237,4.42237,,,0,,,,276,27,6241
State,ok,2016,11,3.11838,3.11838,,,0,,,,162,27,5195
State,ok,2016,12,3.48019,3.48019,,,0,,,,188,25,5402
State,ok,2016,13,1.88423,1.88423,,,0,,,,97,25,5148
State,ok,2016,14,2.37131,2.37131,,,0,,,,123,24,5187
State,ok,2016,15,2.871,2.871,,,0,,,,148,24,5155
State,ok,2016,16,1.57905,1.57905,,,0,,,,79,24,5003
State,ok,2016,17,1.71198,1.71198,,,0,,,,85,24,4965
State,ok,2016,18,2.1802,2.1802,,,0,,,,113,26,5183
State,ok,2016,19,1.17994,1.17994,,,0,,,,52,21,4407
State,ok,2016,20,1.5252,1.5252,,,0,,,,69,22,4524
State,ok,2016,21,0.392734,0.392734,,,0,,,,8,16,2037
State,ok,2016,22,0.556019,0.556019,,,0,,,,20,17,3597
State,ok,2016,23,0.587248,0.587248,,,0,,,,21,16,3576
State,ok,2016,24,0.44596,0.44596,,,0,,,,17,17,3812
State,ok,2016,25,0.127429,0.127429,,,0,,,,4,16,3139
State,ok,2016,26,0.135777,0.135777,,,0,,,,4,15,2946
State,ok,2016,27,0.541516,0.541516,,,0,,,,15,14,2770
State,ok,2016,28,0.446163,0.446163,,,0,,,,15,14,3362
State,ok,2016,29,0.392749,0.392749,,,0,,,,13,13,3310
State,ok,2016,30,0.344927,0.344927,,,0,,,,12,16,3479
State,ok,2016,31,0.0532056,0.0532056,,,0,,,,2,15,3759
State,ok,2016,32,0.388098,0.388098,,,0,,,,12,14,3092
State,ok,2016,33,0.418177,0.418177,,,0,,,,15,14,3587
State,ok,2016,34,0.432783,0.432783,,,0,,,,16,14,3697
State,ok,2016,35,0.455466,0.455466,,,0,,,,18,15,3952
State,ok,2016,36,0.419036,0.419036,,,0,,,,14,14,3341
State,ok,2016,37,0.5,0.5,,,0,,,,17,15,3400
State,ok,2016,38,0.493052,0.493052,,,0,,,,11,14,2231
State,ok,2016,39,1.23229,1.23229,,,0,,,,40,15,3246
State,ok,2016,40,0.738512,0.738512,,,0,,,,27,18,3656
State,ok,2016,41,2.26164,2.26164,,,0,,,,102,19,4510
State,ok,2016,42,1.19471,1.19471,,,0,,,,47,17,3934
State,ok,2016,43,2.9886,2.9886,,,0,,,,152,22,5086
State,ok,2016,44,2.46645,2.46645,,,0,,,,136,24,5514
State,ok,2016,45,2.4456,2.4456,,,0,,,,118,20,4825
State,ok,2016,46,3.37127,3.37127,,,0,,,,157,19,4657
State,ok,2016,47,3.04288,3.04288,,,0,,,,110,22,3615
State,ok,2016,48,3.21187,3.21187,,,0,,,,171,22,5324
State,ok,2016,49,3.42868,3.42868,,,0,,,,175,23,5104
State,ok,2016,50,5.09349,5.09349,,,0,,,,237,21,4653
State,ok,2016,51,4.39372,4.39372,,,0,,,,179,20,4074
State,ok,2016,52,6.1,6.1,,,0,,,,244,21,4000
State,ok,2017,1,6.34468,6.34468,,,0,,,,289,21,4555
State,ok,2017,2,8.13977,8.13977,,,0,,,,403,19,4951
State,ok,2017,3,8.77725,8.77725,,,0,,,,463,19,5275
State,ok,2017,4,11.5014,11.5014,,,0,,,,609,20,5295
State,ok,2017,5,15.5039,15.5039,,,0,,,,780,17,5031
State,ok,2017,6,14.9247,14.9247,,,0,,,,941,22,6305
State,ok,2017,7,11.7363,11.7363,,,0,,,,680,19,5794
State,ok,2017,8,10.431,10.431,,,0,,,,593,22,5685
State,ok,2017,9,9.11975,9.11975,,,0,,,,460,18,5044
State,ok,2017,10,6.91892,6.91892,,,0,,,,320,18,4625
State,ok,2017,11,6.32794,6.32794,,,0,,,,274,20,4330
State,ok,2017,12,6.54985,6.54985,,,0,,,,314,20,4794
State,ok,2017,13,4.20508,4.20508,,,0,,,,187,17,4447
State,ok,2017,14,4.27716,4.27716,,,0,,,,200,19,4676
State,ok,2017,15,2.49322,2.49322,,,0,,,,138,21,5535
State,ok,2017,16,1.96234,1.96234,,,0,,,,99,20,5045
State,ok,2017,17,1.98133,1.98133,,,0,,,,104,21,5249
State,ok,2017,18,1.32593,1.32593,,,0,,,,74,21,5581
State,ok,2017,19,1.59939,1.59939,,,0,,,,84,21,5252
State,ok,2017,20,1.4341,1.4341,,,0,,,,63,21,4393
State,ok,2017,21,0.558003,0.558003,,,0,,,,19,15,3405
State,ok,2017,22,0.596481,0.596481,,,0,,,,20,16,3353
State,ok,2017,23,0.46729,0.46729,,,0,,,,15,15,3210
State,ok,2017,24,0.381791,0.381791,,,0,,,,13,17,3405
State,ok,2017,25,0.51757,0.51757,,,0,,,,19,17,3671
State,ok,2017,26,0.245012,0.245012,,,0,,,,7,12,2857
State,ok,2017,27,0.5228,0.5228,,,0,,,,18,15,3443
State,ok,2017,28,0.3207,0.3207,,,0,,,,11,15,3430
State,ok,2017,29,0.353625,0.353625,,,0,,,,14,16,3959
State,ok,2017,30,0.510725,0.510725,,,0,,,,20,16,3916
State,ok,2017,31,0.576067,0.576067,,,0,,,,22,15,3819
State,ok,2017,32,0.538117,0.538117,,,0,,,,18,15,3345
State,ok,2017,33,0.586654,0.586654,,,0,,,,24,16,4091
State,ok,2017,34,0.535783,0.535783,,,0,,,,14,14,2613
State,ok,2017,35,0.412655,0.412655,,,0,,,,15,15,3635
State,ok,2017,36,0.741525,0.741525,,,0,,,,28,15,3776
State,ok,2017,37,0.911933,0.911933,,,0,,,,35,16,3838
State,ok,2017,38,0.843645,0.843645,,,0,,,,30,16,3556
State,ok,2017,39,0.982997,0.982997,,,0,,,,37,16,3764
State,ok,2017,40,1.15584,1.15584,,,0,,,,87,22,7527
State,ok,2017,41,1.85164,1.85164,,,0,,,,163,25,8803
State,ok,2017,42,1.77271,1.77271,,,0,,,,146,25,8236
State,ok,2017,43,1.88569,1.88569,,,0,,,,162,25,8591
State,ok,2017,44,2.24642,2.24642,,,0,,,,196,25,8725
State,ok,2017,45,2.64264,2.64264,,,0,,,,239,26,9044
State,ok,2017,46,2.53975,2.53975,,,0,,,,230,24,9056
State,ok,2017,47,2.81158,2.81158,,,0,,,,201,23,7149
State,ok,2017,48,2.80252,2.80252,,,0,,,,258,25,9206
State,ok,2017,49,3.03567,3.03567,,,0,,,,257,25,8466
State,ok,2017,50,4.90312,4.90312,,,0,,,,458,26,9341
State,ok,2017,51,6.81702,6.81702,,,0,,,,532,22,7804
State,ok,2017,52,8.25442,8.25442,,,0,,,,645,25,7814
State,or,2010,40,0.551334,0.551334,,,0,,,,37,20,6711
State,or,2010,41,0.624076,0.624076,,,0,,,,38,19,6089
State,or,2010,42,0.484848,0.484848,,,0,,,,36,19,7425
State,or,2010,43,0.751771,0.751771,,,0,,,,52,22,6917
State,or,2010,44,0.764895,0.764895,,,0,,,,57,22,7452
State,or,2010,45,0.775305,0.775305,,,0,,,,54,20,6965
State,or,2010,46,0.657895,0.657895,,,0,,,,44,19,6688
State,or,2010,47,1.06383,1.06383,,,0,,,,25,18,2350
